clusters,wcss
115318, 14467
115321, 6766
115320, 956
115323, 14524
115322, 10439
115325, 6358
115324, 8044
115327, 1534
115326, 3089
115329, 11779
115328, 15915
115331, 9207
115330, 12361
115333, 11999
115332, 1034
115335, 11665
115334, 9544
115337, 13588
115336, 13299
115339, 2891
115338, 6405
115341, 13926
115340, 1820
115343, 8075
115342, 13835
115345, 10360
115344, 1943
115347, 12792
115346, 7862
115349, 6009
115348, 2766
115351, 3962
115350, 2322
115353, 8938
115352, 8976
115355, 2291
115354, 13141
115357, 6105
115356, 5872
115359, 6052
115358, 8494
115361, 11520
115360, 8857
115363, 1826
115362, 1835
115365, 14406
115364, 8976
115367, 8919
115366, 2597
115369, 12760
115368, 9833
115371, 1136
115370, 10190
115373, 2046
115372, 15291
115375, 14168
115374, 6722
115377, 3999
115376, 14180
115379, 8350
115378, 14613
115381, 9257
115380, 4641
115383, 8784
115382, 697
115385, 1761
115384, 1039
115387, 4693
115386, 7429
115389, 3578
115388, 6234
115391, 9446
115390, 3733
115393, 2372
115392, 8698
115395, 4541
115394, 3089
115397, 9283
115396, 10052
115399, 13606
115398, 5329
115401, 4035
115400, 2639
115403, 9761
115402, 14229
115405, 9985
115404, 11639
115407, 7710
115406, 14636
115409, 3900
115408, 2444
115411, 5169
115410, 1423
115413, 5527
115412, 8919
115415, 15502
115414, 7609
115417, 3244
115416, 2322
115419, 10159
115418, 7113
115421, 5140
115420, 2112
115423, 5530
115422, 3494
115425, 15715
115424, 3199
115427, 14679
115426, 6477
115429, 6209
115428, 2706
115431, 12746
115430, 10722
115433, 12987
115432, 5800
115435, 6741
115434, 2216
115437, 15208
115436, 4809
115439, 1346
115438, 8982
115441, 3775
115440, 10890
115443, 9794
115442, 5205
115445, 1433
115444, 11637
115447, 15384
115446, 8915
115449, 9500
115448, 14237
115451, 5817
115450, 54
115453, 8868
115452, 14273
115455, 12541
115454, 5682
115457, 8412
115456, 11915
115459, 14314
115458, 1370
115461, 13306
115460, 9317
115463, 10393
115462, 6594
115465, 7714
115464, 15361
115467, 1685
115466, 3426
115469, 13750
115468, 13171
115471, 9948
115470, 14575
115473, 332
115472, 12004
115475, 10602
115474, 7899
115477, 14853
115476, 4595
115479, 8334
115478, 1581
115481, 2203
115480, 11715
115483, 11020
115482, 3023
115485, 14193
115484, 2824
115487, 12864
115486, 6318
115489, 5442
115488, 12083
115491, 7891
115490, 6459
115493, 1689
115492, 13073
115495, 7714
115494, 9843
115497, 10250
115496, 10660
115499, 9912
115498, 1469
115501, 8383
115500, 5512
115503, 11974
115502, 2885
115505, 5441
115504, 12658
115507, 6797
115506, 6028
115509, 8553
115508, 6661
115511, 14723
115510, 7681
115513, 1243
115512, 4860
115515, 6366
115514, 2672
115517, 2138
115516, 9630
115519, 12136
115518, 1646
115521, 8598
115520, 636
115523, 15946
115522, 12134
115525, 4276
115524, 7808
115527, 9111
115526, 6428
115529, 7286
115528, 10517
115531, 8333
115530, 3992
115533, 10012
115532, 4025
115535, 2773
115534, 14674
115537, 11196
115536, 14998
115539, 15852
115538, 4980
115541, 14904
115540, 3948
115543, 3172
115542, 7096
115545, 3333
115544, 13354
115547, 2526
115546, 9857
115549, 5180
115548, 8550
115551, 6232
115550, 413
115553, 12760
115552, 3315
115555, 2685
115554, 12757
115557, 10097
115556, 3370
115559, 5043
115558, 11911
115561, 358
115560, 11314
115563, 11419
115562, 15185
115565, 12634
115564, 634
115567, 12170
115566, 2257
115569, 14618
115568, 14352
115571, 9172
115570, 11310
115573, 11870
115572, 3714
115575, 5735
115574, 4539
115577, 15942
115576, 7621
115579, 13284
115578, 11098
115581, 2718
115580, 10709
115583, 15446
115582, 10528
115585, 10208
115584, 6099
115587, 6879
115586, 2137
115589, 816
115588, 3190
115591, 14228
115590, 11873
115593, 3591
115592, 13502
115595, 4089
115594, 12369
115597, 15552
115596, 9005
115599, 5388
115598, 6433
115601, 4046
115600, 13196
115603, 4258
115602, 8870
115605, 7192
115604, 2803
115607, 5701
115606, 13933
115609, 5744
115608, 9188
115611, 11583
115610, 3942
115613, 68
115612, 10057
115615, 14998
115614, 36
115617, 1024
115616, 3902
115619, 12331
115618, 9213
115621, 7640
115620, 1577
115623, 11209
115622, 13564
115625, 3238
115624, 12158
115627, 1550
115626, 14799
115629, 15185
115628, 1820
115631, 12486
115630, 9047
115633, 12993
115632, 15199
115635, 6457
115634, 8920
115637, 11826
115636, 8442
115639, 7770
115638, 7385
115641, 12745
115640, 13040
115643, 9003
115642, 1915
115645, 2081
115644, 5526
115647, 10602
115646, 7473
115649, 10192
115648, 9705
115651, 7541
115650, 2654
115653, 8770
115652, 13428
115655, 3859
115654, 12993
115657, 15435
115656, 15358
115659, 10007
115658, 912
115661, 8940
115660, 12779
115663, 1600
115662, 2457
115665, 10839
115664, 6114
115667, 5690
115666, 3366
115669, 9880
115668, 3660
115671, 12671
115670, 293
115673, 2665
115672, 6831
115675, 8826
115674, 14451
115677, 3439
115676, 5845
115679, 3186
115678, 9841
115681, 10640
115680, 12297
115683, 5735
115682, 13178
115685, 9313
115684, 1850
115687, 384
115686, 15548
115689, 398
115688, 449
115691, 2794
115690, 7560
115693, 763
115692, 2216
115695, 8664
115694, 14756
115697, 11655
115696, 15915
115699, 11814
115698, 11206
115701, 9834
115700, 3957
115703, 9885
115702, 15241
115705, 10196
115704, 13497
115707, 3479
115706, 10543
115709, 35
115708, 10319
115711, 6094
115710, 755
115713, 12681
115712, 8415
115715, 3753
115714, 15685
115717, 125
115716, 2133
115719, 7748
115718, 3215
115721, 3494
115720, 8294
115723, 7708
115722, 1261
115725, 12222
115724, 13368
115727, 1323
115726, 8083
115729, 5808
115728, 3623
115731, 12215
115730, 5072
115733, 13389
115732, 4246
115735, 284
115734, 8981
115737, 1773
115736, 7223
115739, 12116
115738, 12139
115741, 4042
115740, 12740
115743, 9280
115742, 1065
115745, 6372
115744, 10586
115747, 2079
115746, 8306
115749, 10803
115748, 3969
115751, 6796
115750, 8677
115753, 5240
115752, 3089
115755, 10760
115754, 5703
115757, 12877
115756, 2710
115759, 11268
115758, 1767
115761, 12201
115760, 3268
115763, 1721
115762, 15078
115765, 12663
115764, 15670
115767, 6112
115766, 10052
115769, 7037
115768, 12627
115771, 2046
115770, 8325
115773, 101
115772, 680
115775, 9086
115774, 10007
115777, 4392
115776, 3150
115779, 4196
115778, 15414
115781, 11385
115780, 5148
115783, 12579
115782, 8043
115785, 12208
115784, 13705
115787, 13689
115786, 6499
115789, 900
115788, 13424
115791, 9351
115790, 8332
115793, 335
115792, 6464
115795, 11589
115794, 3351
115797, 2767
115796, 14534
115799, 7542
115798, 2953
115801, 2567
115800, 4178
115803, 8590
115802, 12878
115805, 6209
115804, 5617
115807, 3025
115806, 7644
115809, 4881
115808, 887
115811, 5477
115810, 4450
115813, 5906
115812, 13778
115815, 3803
115814, 14810
115817, 4043
115816, 2485
115819, 13186
115818, 9828
115821, 13525
115820, 15214
115823, 697
115822, 7064
115825, 9007
115824, 11031
115827, 13886
115826, 12683
115829, 2494
115828, 7529
115831, 4870
115830, 3404
115833, 11220
115832, 3462
115835, 15538
115834, 14182
115837, 9337
115836, 4269
115839, 13141
115838, 5735
115841, 14704
115840, 1964
115843, 2668
115842, 2039
115845, 6635
115844, 12393
115847, 8228
115846, 6790
115849, 13471
115848, 10967
115851, 10588
115850, 15208
115853, 12165
115852, 13460
115855, 4728
115854, 15235
115857, 1492
115856, 1738
115859, 13729
115858, 11739
115861, 12562
115860, 5073
115863, 11672
115862, 2295
115865, 9091
115864, 1208
115867, 3469
115866, 3710
115869, 12604
115868, 15070
115871, 9417
115870, 8499
115873, 7492
115872, 8415
115875, 5646
115874, 10036
115877, 6686
115876, 5197
115879, 5630
115878, 11812
115881, 1935
115880, 2128
115883, 702
115882, 14931
115885, 14098
115884, 11050
115887, 11891
115886, 8155
115889, 3172
115888, 14081
115891, 3804
115890, 5792
115893, 11595
115892, 12939
115895, 2070
115894, 3730
115897, 12811
115896, 1973
115899, 13829
115898, 4706
115901, 9759
115900, 15496
115903, 14682
115902, 3554
115905, 10980
115904, 5517
115907, 3825
115906, 3544
115909, 2260
115908, 1653
115911, 4264
115910, 3540
115913, 15399
115912, 3161
115915, 3351
115914, 13352
115917, 12131
115916, 9786
115919, 7710
115918, 8301
115921, 11327
115920, 12062
115923, 13336
115922, 3160
115925, 12882
115924, 9777
115927, 8454
115926, 870
115929, 10166
115928, 10930
115931, 1207
115930, 9724
115933, 3338
115932, 3121
115935, 8663
115934, 2886
115937, 12039
115936, 12749
115939, 2181
115938, 11492
115941, 2070
115940, 8976
115943, 7096
115942, 12679
115945, 2242
115944, 3404
115947, 14733
115946, 7872
115949, 10335
115948, 7289
115951, 13325
115950, 5048
115953, 5960
115952, 6904
115955, 9679
115954, 2450
115957, 882
115956, 9764
115959, 5160
115958, 14925
115961, 7891
115960, 12165
115963, 10054
115962, 10643
115965, 14590
115964, 912
115967, 9081
115966, 3245
115969, 8294
115968, 2536
115971, 9611
115970, 15466
115973, 15144
115972, 15715
115975, 1448
115974, 4080
115977, 419
115976, 5751
115979, 11693
115978, 2857
115981, 12671
115980, 40
115983, 12270
115982, 13796
115985, 9663
115984, 575
115987, 7102
115986, 10455
115989, 6788
115988, 9494
115991, 13965
115990, 7380
115993, 1948
115992, 749
115995, 14335
115994, 900
115997, 14848
115996, 15864
115999, 15514
115998, 11415
116001, 8622
116000, 13731
116003, 7289
116002, 12459
116005, 8725
116004, 11724
116007, 10127
116006, 3870
116009, 4917
116008, 64
116011, 7770
116010, 11487
116013, 15911
116012, 1617
116015, 11621
116014, 5240
116017, 13558
116016, 12036
116019, 12749
116018, 603
116021, 10378
116020, 11355
116023, 13653
116022, 15231
116025, 8333
116024, 12923
116027, 12969
116026, 7291
116029, 13356
116028, 5044
116031, 1867
116030, 13411
116033, 9229
116032, 14084
116035, 3335
116034, 12645
116037, 8586
116036, 7988
116039, 12615
116038, 6323
116041, 1013
116040, 12922
116043, 13236
116042, 1149
116045, 2559
116044, 15215
116047, 9634
116046, 38
116049, 14514
116048, 11234
116051, 2958
116050, 14684
116053, 13836
116052, 9638
116055, 10727
116054, 13284
116057, 13028
116056, 10321
116059, 10842
116058, 10563
116061, 12527
116060, 9443
116063, 9832
116062, 488
116065, 10234
116064, 13826
116067, 10973
116066, 10586
116069, 14186
116068, 3482
116071, 14130
116070, 12448
116073, 8754
116072, 3269
116075, 12601
116074, 6762
116077, 5240
116076, 13460
116079, 7404
116078, 3967
116081, 4171
116080, 4234
116083, 6372
116082, 12593
116085, 6050
116084, 11798
116087, 3921
116086, 6635
116089, 14229
116088, 15660
116091, 5839
116090, 2147
116093, 13556
116092, 642
116095, 2414
116094, 12020
116097, 15876
116096, 5590
116099, 8391
116098, 10655
116101, 3283
116100, 15992
116103, 7192
116102, 8361
116105, 15280
116104, 11492
116107, 7404
116106, 8096
116109, 1240
116108, 3731
116111, 7759
116110, 8288
116113, 13937
116112, 461
116115, 11147
116114, 882
116117, 9493
116116, 7195
116119, 15273
116118, 13685
116121, 12765
116120, 5530
116123, 14180
116122, 4124
116125, 7195
116124, 5023
116127, 11544
116126, 4136
116129, 13465
116128, 12804
116131, 5615
116130, 1738
116133, 4816
116132, 7725
116135, 7423
116134, 9987
116137, 2320
116136, 1665
116139, 1640
116138, 2902
116141, 6420
116140, 5807
116143, 12935
116142, 1505
116145, 8862
116144, 14136
116147, 13988
116146, 13036
116149, 8373
116148, 7698
116151, 899
116150, 12411
116153, 12668
116152, 2902
116155, 6230
116154, 15442
116157, 749
116156, 2690
116159, 11755
116158, 8023
116161, 11723
116160, 15094
116163, 11677
116162, 2430
116165, 7263
116164, 10509
116167, 12727
116166, 2102
116169, 11848
116168, 13327
116171, 7767
116170, 8729
116173, 5256
116172, 6512
116175, 14738
116174, 558
116177, 13513
116176, 11487
116179, 4099
116178, 14604
116181, 1685
116180, 11934
116183, 3330
116182, 15570
116185, 45
116184, 13230
116187, 1634
116186, 15111
116189, 7096
116188, 2638
116191, 11505
116190, 9374
116193, 8133
116192, 7357
116195, 2437
116194, 9341
116197, 14886
116196, 10163
116199, 3465
116198, 2905
116201, 11312
116200, 6648
116203, 7610
116202, 2284
116205, 14286
116204, 11615
116207, 8035
116206, 15664
116209, 427
116208, 6572
116211, 8325
116210, 14353
116213, 8070
116212, 11331
116215, 10782
116214, 3962
116217, 10568
116216, 7926
116219, 10984
116218, 3826
116221, 8872
116220, 4258
116223, 9774
116222, 3822
116225, 1013
116224, 14976
116227, 2575
116226, 14523
116229, 8771
116228, 1645
116231, 14111
116230, 10793
116233, 11621
116232, 9798
116235, 13053
116234, 14606
116237, 11814
116236, 12585
116239, 535
116238, 6127
116241, 8398
116240, 11916
116243, 15615
116242, 1767
116245, 9130
116244, 11564
116247, 1258
116246, 9960
116249, 3962
116248, 3832
116251, 10718
116250, 6600
116253, 8282
116252, 13320
116255, 10053
116254, 322
116257, 12832
116256, 12297
116259, 3731
116258, 14915
116261, 14482
116260, 15714
116263, 13779
116262, 13707
116265, 14608
116264, 8769
116267, 7625
116266, 15145
116269, 13645
116268, 338
116271, 13570
116270, 2180
116273, 10052
116272, 11614
116275, 7168
116274, 2663
116277, 15903
116276, 3525
116279, 11741
116278, 14729
116281, 739
116280, 2094
116283, 15899
116282, 7310
116285, 5811
116284, 13621
116287, 603
116286, 6077
116289, 14133
116288, 11682
116291, 9752
116290, 2211
116293, 9081
116292, 1047
116295, 4052
116294, 12613
116297, 15207
116296, 7291
116299, 5395
116298, 8743
116301, 13004
116300, 12596
116303, 6879
116302, 7550
116305, 9341
116304, 5656
116307, 5870
116306, 15570
116309, 15309
116308, 13851
116311, 7903
116310, 10060
116313, 9126
116312, 15662
116315, 7848
116314, 511
116317, 3836
116316, 880
116319, 1205
116318, 3766
116321, 13151
116320, 7195
116323, 584
116322, 3073
116325, 988
116324, 3741
116327, 10182
116326, 4975
116329, 860
116328, 10092
116331, 14575
116330, 9583
116333, 7759
116332, 6086
116335, 12196
116334, 12568
116337, 13107
116336, 15938
116339, 3376
116338, 8533
116341, 13087
116340, 6077
116343, 15041
116342, 14201
116345, 12460
116344, 2462
116347, 9047
116346, 14288
116349, 7484
116348, 9261
116351, 5586
116350, 11144
116353, 9190
116352, 3548
116355, 5702
116354, 13664
116357, 2705
116356, 14398
116359, 13131
116358, 7393
116361, 6592
116360, 3571
116363, 3494
116362, 15492
116365, 2200
116364, 9740
116367, 5608
116366, 11887
116369, 5125
116368, 670
116371, 10576
116370, 14477
116373, 14128
116372, 8058
116375, 10676
116374, 11872
116377, 15496
116376, 14730
116379, 11750
116378, 9400
116381, 7695
116380, 828
116383, 11450
116382, 13488
116385, 13388
116384, 8707
116387, 10703
116386, 15609
116389, 9071
116388, 6639
116391, 13751
116390, 9047
116393, 15794
116392, 6135
116395, 4614
116394, 2014
116397, 9833
116396, 3731
116399, 15267
116398, 14560
116401, 14812
116400, 12550
116403, 6787
116402, 7935
116405, 14681
116404, 7645
116407, 10029
116406, 9164
116409, 13894
116408, 11531
116411, 10989
116410, 6835
116413, 658
116412, 2085
116415, 816
116414, 12297
116417, 2571
116416, 3967
116419, 3089
116418, 15049
116421, 2811
116420, 13258
116423, 6321
116422, 14467
116425, 3373
116424, 2536
116427, 14857
116426, 1065
116429, 1724
116428, 9774
116431, 6357
116430, 8048
116433, 10125
116432, 5621
116435, 6318
116434, 13620
116437, 12543
116436, 12725
116439, 15964
116438, 12701
116441, 10305
116440, 2672
116443, 12087
116442, 11216
116445, 942
116444, 11558
116447, 12297
116446, 9227
116449, 13947
116448, 13965
116451, 15898
116450, 13127
116453, 10546
116452, 1276
116455, 3853
116454, 7280
116457, 9373
116456, 8334
116459, 14073
116458, 14236
116461, 403
116460, 7903
116463, 9642
116462, 2252
116465, 14803
116464, 10996
116467, 3217
116466, 11570
116469, 8204
116468, 13387
116471, 15289
116470, 14165
116473, 11731
116472, 10804
116475, 15818
116474, 9446
116477, 13359
116476, 2007
116479, 15846
116478, 150
116481, 6065
116480, 11386
116483, 10197
116482, 2660
116485, 13339
116484, 3089
116487, 7190
116486, 8397
116489, 570
116488, 10588
116491, 1376
116490, 14860
116493, 12879
116492, 15267
116495, 43
116494, 2435
116497, 90
116496, 5339
116499, 7021
116498, 7574
116501, 8240
116500, 1166
116503, 6004
116502, 570
116505, 6892
116504, 4526
116507, 9786
116506, 449
116509, 14327
116508, 11577
116511, 12201
116510, 13796
116513, 8635
116512, 12409
116515, 12601
116514, 2818
116517, 11515
116516, 13884
116519, 1943
116518, 5136
116521, 3347
116520, 14801
116523, 10853
116522, 1149
116525, 11419
116524, 8108
116527, 9834
116526, 2137
116529, 1870
116528, 6645
116531, 8976
116530, 6714
116533, 1068
116532, 1725
116535, 7976
116534, 7710
116537, 14774
116536, 1870
116539, 6187
116538, 10429
116541, 12685
116540, 1817
116543, 1068
116542, 9549
116545, 480
116544, 13735
116547, 5772
116546, 3378
116549, 1892
116548, 5907
116551, 11419
116550, 11798
116553, 8725
116552, 898
116555, 6126
116554, 13642
116557, 6554
116556, 15291
116559, 6685
116558, 4591
116561, 2335
116560, 5325
116563, 13340
116562, 6445
116565, 2252
116564, 13753
116567, 14276
116566, 14076
116569, 12475
116568, 11440
116571, 8907
116570, 2367
116573, 7874
116572, 13908
116575, 2450
116574, 6950
116577, 12748
116576, 9774
116579, 1060
116578, 4098
116581, 6493
116580, 5735
116583, 15241
116582, 13374
116585, 11682
116584, 6880
116587, 11960
116586, 3244
116589, 14259
116588, 14654
116591, 10100
116590, 4110
116593, 12966
116592, 11362
116595, 4048
116594, 10190
116597, 14578
116596, 8534
116599, 760
116598, 6439
116601, 8256
116600, 5099
116603, 14026
116602, 15511
116605, 14130
116604, 2660
116607, 7257
116606, 8939
116609, 7734
116608, 7674
116611, 12785
116610, 5522
116613, 13751
116612, 6540
116615, 7084
116614, 2994
116617, 9679
116616, 9500
116619, 3037
116618, 9452
116621, 14698
116620, 3836
116623, 13536
116622, 9283
116625, 4893
116624, 5049
116627, 13948
116626, 10193
116629, 12057
116628, 3245
116631, 10159
116630, 9428
116633, 13721
116632, 15905
116635, 15034
116634, 3249
116637, 5526
116636, 4069
116639, 9014
116638, 11539
116641, 2655
116640, 9525
116643, 7505
116642, 10409
116645, 2341
116644, 76
116647, 4299
116646, 4374
116649, 372
116648, 14451
116651, 6004
116650, 4810
116653, 13028
116652, 12584
116655, 8915
116654, 923
116657, 3715
116656, 10705
116659, 11614
116658, 3249
116661, 11653
116660, 11388
116663, 797
116662, 6892
116665, 8510
116664, 2289
116667, 2513
116666, 10073
116669, 2220
116668, 5440
116671, 12842
116670, 13084
116673, 222
116672, 13916
116675, 9237
116674, 8322
116677, 1904
116676, 12691
